,username,tweet,date
520,SusanZean,"Musim hujan...
Musim banjir...
Morning...

#Rutinitas (at Rsud Rasidin) — https://t.co/IuHSjV0jFj",2016-09-20T00:42:46.000Z
521,PalangkaProtes,Ada daerah yang seharusnya ga banjir di Palangkaraya eh kalau hujan  banjir bikin malu ya tweeps..,2016-09-20T00:42:34.000Z
522,bryzekk,@beepolawr ga banjir ko,2016-09-20T00:41:57.000Z
523,bryzekk,@CaityB_RP mana banjir,2016-09-20T00:41:20.000Z
524,eyzahamzahmy,"Selalunyaa klau hujan jaa, mesti sekolah banjir 😂",2016-09-20T00:40:17.000Z
525,infospn,Penyusunan Rencana Kontijensi Banjir Kota Sungai Penuh https://t.co/rcXlEMd047,2016-09-20T00:40:15.000Z
526,ZyeDanisH,Roti Canai Banjir 😋 https://t.co/eZgPhyfEM1,2016-09-20T00:37:45.000Z
527,TheUncleDee,Tdk ada salahnya Jakarta tetap banjir dan Macet ketimbang harus dijual kepada komunias #Ahok,2016-09-20T00:37:10.000Z
528,ZyeDanisH,@TwtLelaki Roti canai banjir 😋,2016-09-20T00:36:53.000Z
529,bernamadotcom,"76 org dr Kg Bagan Panchor, Pantai Remis, Perak dipindahkan ke pusat pemindahan banjir di Dewan Org Ramai Kg Panchor setakat 6 pagi - Bomba",2016-09-20T00:36:29.000Z
530,JPAMKSELANGOR,Banjir yg melanda Jeram dan Tg Karang akibat air pasang tinggi @JPAMSELANGOR @JPAMtwiter https://t.co/ImfGzrD2mw,2016-09-20T00:35:44.000Z
531,jams_ahmad,"Met pagi koh @basuki_btp...
BalKot jgn mpe banjir lah.. ""@tempodotco Sedia Payung, Hujan Akan Guyur Jakarta Hari Ini https://t.co/MOisf6npac",2016-09-20T00:35:19.000Z
532,doemyati,Ilustrasi Hujan deras yang mengguyur Jakarta hari ini (19/09) memunculkan banjir… https://t.co/MWwNMucVZb @suaranews,2016-09-20T00:32:35.000Z
533,cahyalani,Hari ini bakal banjir yoona sama foto unsoedian yg bertoga 😂,2016-09-20T00:31:36.000Z
534,EkoNurwanto0311,Nyaris banjir... 😥 (at Sungai Citarik Sapan) [pic] — https://t.co/8hcPiyeEwT,2016-09-20T00:30:28.000Z
535,syazasairan,@501Awani @khaleekhairi banjir besar kat mana???,2016-09-20T00:29:36.000Z
536,balkhis_,"Ya Allah,hujan lebat nonstop.Adakah Penang nak banjir kilat",2016-09-20T00:29:25.000Z
537,FarrahJoyy,Sometimes all you ever want for breakfast is this roti canai banjir https://t.co/fTzu2t3193,2016-09-20T00:29:15.000Z
538,posmetroinfo,"Warga DKI : ""Masa kantornya saja kebanjiran. Gimana mau ngurus banjir di rumah-rumah warga"" https://t.co/BDaGnyjZ1C",2016-09-20T00:28:47.000Z
539,Defri_NaroRajo,"Sekolah banjir, air pasang naik.. https://t.co/YKhWeddyxy",2016-09-20T00:27:58.000Z
540,ahmadjazuli91,@prfmnews maaf klo majalaya - bandung lewat ciparay banjir gak?,2016-09-20T00:24:41.000Z
541,DaerahNetral,"Youtube beda ama Instagram?

Komen haters rame, yg pnya Instagram cuma banjir notif?

Komen hatets rame, bnyk yg nonton, youtuber dpt uang?",2016-09-20T00:23:42.000Z
542,infokaltim,BPBD Beber Banjir yang Hantui Kota Bontang - Klik Bontang (Siaran Pers) https://t.co/24lCJyZV46 #bontang,2016-09-20T00:22:35.000Z
543,infokaltim,"Waspada, Banjir Karena Defisit - Radar Kaltim https://t.co/sQaPoJBY4k #bontang",2016-09-20T00:22:34.000Z
544,rizalarifine,"Hujan bikin jalan banjir. Banjir kenangan ketika ngajak doi nikah, tapi doi udah pnya suami #OZTERBANGPAGI @ozradiobandung @ouvalresearch",2016-09-20T00:22:15.000Z
545,ElinAzka,"@Kuisnesian @MariKitaKuis #RebutDKI gubernur dki atasi banjir di jakarta ,kasian buat yang terus kebanjiran",2016-09-20T00:21:08.000Z
546,marjoso71,"Pak tolong saluran air JL nusantara Raya perumnas3 bisa dikeruk dong, sudah mulai penuh sampah..jelang musim banjir https://t.co/3HOeLrwJYi",2016-09-20T00:19:29.000Z
547,misszpurpink,@Megat_Adry dah terlambat..banjir bilik aku semalam,2016-09-20T00:18:44.000Z
548,Ainanaat,@fxdzlih takde lah teruk mana pon cuma air tasik melimpah. Tu yg banjir. Tapi dalam tengahari dah surut.,2016-09-20T00:16:54.000Z
549,BangUmar_,"masalahnya bukan @PDI_Perjuangan mau usung Risma atau Ahok, tapi Jakarta bisa bebas banjir & macet gak ?!.. #GituAjaKokRepot",2016-09-20T00:16:40.000Z
550,inimajalah,Paras air laut melepasi ban punca banjir kilat di Selangor https://t.co/zUOxcAbqx7,2016-09-20T00:15:27.000Z
551,PRFMnews,macet pisan karena banyak yg putar arah di Andirnya banjir +/- 50 cm https://t.co/eayjQfmb5l,2016-09-20T00:15:22.000Z
552,mevan31622327,Balai kota aja kerendem banjir..bagaimana mau benahi jakarta supaya gk banjir… - Jake (at Balai kota Jakarta) — https://t.co/IHMmFQQwkC,2016-09-20T00:15:14.000Z
553,Vannilla_ElfIna,"Cieeeeee..󾔰
 Cieeeeee....󾔰
Yangg rumahnya padaa banjir...󾀸󾀸
Selamat yakk...󾮞󾮞

Kita samaa merennnn....󾌲󾌲
Hakkkhakkhakk
󾌴󾌴󾌴󾌴󾌴󾌴󾌴󾌴",2016-09-20T00:14:52.000Z
554,SchaHyra_,@afeeqiskandarr hahaaa aku tk terlibat dgn banjir .,2016-09-20T00:14:04.000Z
555,PD_Kalbar,"Mengenaskan, Seekor Koala Terjebak Banjir https://t.co/Mg7L0gfwxQ",2016-09-20T00:13:03.000Z
556,ahmadjazuli91,@PRFMnews Mohon infonya jalur dari majalaya nay ke bandung banjir gak? Htur nhun,2016-09-20T00:12:44.000Z
557,kecmojoagung,"Infone_Jombang ""Warga Mojoagung dihimbau agar tidak membuang sampah disungai, agar tidak terjadi bencana banjir."" September 20, 2016 at 07:…",2016-09-20T00:12:23.000Z
558,afeeqiskandarr,@SchaHyra_ ni punca banjir lah ni sampai jadi gila pagi2 haha bulan10 habis dah,2016-09-20T00:12:22.000Z
559,Inovator57,"@IndonesiaHoki @temanAhok
#SalamHoki
Kami ada penemuan baru Teknik Pengendalian Banjir
https://t.co/jnOx25aaOF https://t.co/35AxaOJJ4I",2016-09-20T00:12:05.000Z
560,petajkt,@mevan31622327 Kena banjir? Aktifkan geolokasi. Laporkan ke @petajkt #banjir. Cek di: https://t.co/t5f2uXfbT4,2016-09-20T00:11:00.000Z
561,MalangTercinta,Kerusakan Hutan Jadi Pemicu Banjir di Desa Pujiharjo Kabupaten ... - Surya Malang: Surya… https://t.co/ebVpNDFxir,2016-09-20T00:10:51.000Z
562,mevan31622327,#balaikota  bagaimana mau bikin jakarta supaya gk banjir..wong kantor balai kotanya aja ke banjiran .piyee tu pk 😯 https://t.co/JeBFqF5zM3,2016-09-20T00:10:47.000Z
563,pry_sajo,"@psdajateng @buddyJoank misalnya keatas sampai jembatan karangpacing rejosari, banyak tanggul kritis, sekali kali banjir, tanggul akan jebol",2016-09-20T00:10:40.000Z
564,leniGelih,https://t.co/uPZTIRFAE7 inilah 5 banjir teraneh didunia #news #berita,2016-09-20T00:10:35.000Z
565,popfmpekalongan,"POP MANIA....nurut sampeyan bakal banjir opo ora lye lheem???
lha nengopo..??
follow... https://t.co/Lk48WXeFJo",2016-09-20T00:09:22.000Z
566,AstroRadioNews,Kementerian Pendidikan lakukan persediaan rapi bagi hadapi banjir ketika berlangsung tiga peperiksaan utama... https://t.co/kOxjhL67pA,2016-09-20T00:08:22.000Z
567,charlietangoat3,@xxJJake @gigilonggar yup.😌👌 On request je plumber ni dtg. Hahaha. Especially heavy case mcm paip pecah rumah banjir etc2. Hahaha😂😂😂,2016-09-20T00:07:44.000Z
568,fxdzlih,@Ainanaat dengar cite psis teruk banjir eh?,2016-09-20T00:07:13.000Z
569,apry23,"Ga semua banjir itu nyebelin, ada juga yg asik, misalnya banjir hadiah",2016-09-20T00:05:15.000Z
570,nasirbanjar_65,"Tinggal slangkah lagi 1priode kdepan by Ahok DKI bener2 jd IBU KOTA yg Sempurna  BEBAS 👉 BANJIR, KUMUH, KORUPSI..👍👍👍 https://t.co/FM62VbCDUV",2016-09-20T00:04:57.000Z
571,ranata_dago,Gimana mau mikirin Banjir Jakarta kantornya sendiri Kebanjiran....Mikir mau benahin DKI,2016-09-20T00:04:07.000Z
572,retail_Dbt,#Bukalapak Banjir Promo Seru Khusus Perempuan di Bulan September. Read Blog: https://t.co/tRs8xwMHYK,2016-09-20T00:03:07.000Z
573,404CSC,"Gara"" banjir telat gini. Mn baru setengah jalan lagi https://t.co/ZpPW5wTTLL",2016-09-20T00:03:03.000Z
574,RajaAsyiqin,@leenTHEshort Tempat kau banjir ke wehh?,2016-09-20T00:02:54.000Z
575,lyacikamy__,Dah start hujan. Takutnya. Ayah kata semalam northport akan naik air. Weh. 😭 Jgn ah banjir sini. 😭,2016-09-20T00:02:23.000Z
576,Melodystick,pagi + hujan + traffic jam + banjir = Tuesday package,2016-09-20T00:01:44.000Z
577,irwan_pjm126,@C4R0L_Y4SM1N @Tri_Rismaharini @PDI_Perjuangan Jika segampang itu bisa mengatasi Banjir DKI...emangnya exs Gub sebelumnya pada Bodoh apa?,2016-09-19T23:59:13.000Z
578,syaaaaf_,aku student contoh kena p kelas jugak wlpun kna redah banjir😇 https://t.co/6FvXzdfnAg,2016-09-19T23:55:36.000Z
579,_pxdxt,Banjir kat bayan baru semua pakat lari dok atas flyover😂,2016-09-19T23:54:49.000Z
580,syaiyaya,Agaknya macam mana denga river bamboo.Kena banjir jugak ke ? hmmm risau,2016-09-19T23:53:38.000Z
581,_hfzpeh,"@_fadzliluqman damn camping  paling fucked up-khemah bocor masuk air,tapak khemah banjir,sejuk2 tidoq kat surau open",2016-09-19T23:53:08.000Z
582,fztnafees,Betul ke psis cuti sbb banjir kilat?,2016-09-19T23:51:11.000Z
583,pry_sajo,"@psdajateng @buddyJoank apa harus nunggu tanggul kalinya jebol? Banjir, rakyat yg jadi korban",2016-09-19T23:50:01.000Z
584,pertiwi_natalia,"@jokowi slamat pagi pak, mohon perhatiannya pak, martubung, medan labuhan, sumut, banjir pak. Sangat menyulitkan masyarakat pak",2016-09-19T23:49:42.000Z
585,muragh,Reklamasi blum jd dah banjir palagi dah jd https://t.co/g8IZnuGyL6,2016-09-19T23:49:33.000Z
586,ndCapio,"Koar2 bahwa DKI akan bebas banjir kalau Jokohok pemimpin, eh malah kantor bailkota sendiri kebanjiran. Gimana nih?",2016-09-19T23:48:37.000Z
587,luke_mhann,"Lebatnya hujan..tolonglah jangan banjir lagi, huehuehue",2016-09-19T23:47:01.000Z
588,C4R0L_Y4SM1N,"@Tri_Rismaharini meremehkan banjir DKI MUDAH DISELESAIKAN.TP DISBY MSH BANJIR,DR DL DAERAH2 ELIT!TERNYTA JABATAN JD KEMARUK @PDI_Perjuangan",2016-09-19T23:45:23.000Z
589,cyjungx,@irenervldt @misanatw @ju2iets @ygicel @bjhriII aduuh banjir/?,2016-09-19T23:45:21.000Z
590,T2Jesika,https://t.co/y4TvMDllCr Banjir Bandang: Banjir Bandang https://t.co/iOa1KG8KId,2016-09-19T23:45:14.000Z
591,e18rista,https://t.co/hXWpMaLbao Banjir Bandang: Banjir Bandang https://t.co/vHTtba3Qsd,2016-09-19T23:45:12.000Z
592,e16lilis,https://t.co/Kg8LwTY550 Banjir Bandang: Banjir Bandang https://t.co/A893A9a8JN,2016-09-19T23:45:11.000Z
593,e14nabila,https://t.co/gCuOKSJard Banjir Bandang: Banjir Bandang https://t.co/7RHT3HhW5N,2016-09-19T23:45:09.000Z
594,heyycaarl,k.selangor banjir kan? xyah ah g cmni.,2016-09-19T23:41:47.000Z
595,budi_utomo,"Nylametin kantornya dari banjir aja dia ga mampu, mo nylametin Jkt dari banjir? cuma org bloon yg percaya @temanAhok @basuki_btp @GunRomli",2016-09-19T23:41:06.000Z
596,KusnandarEdy,Wow....bs juga kn banjir ya... https://t.co/DGgrtqAxiH,2016-09-19T23:40:40.000Z
597,Adityapy_,Kali aja banjir lagi,2016-09-19T23:40:36.000Z
598,nusaybah_ra,Tweeps!! Adakah pict/foto Ahok saat terjadi banjir di bakai kota? Mau tahu ekspresi mukex gimana?,2016-09-19T23:39:45.000Z
599,Eza_Photography,Masih edisi banjir.. https://t.co/WHsH85Xy3M,2016-09-19T23:39:29.000Z
600,leenTHEshort,"For the sure, klang akan banjir lagi mcm semalam. But hopefully tak teruk mcm semalam. Semalam tu dah teruk sgt dahh",2016-09-19T23:38:06.000Z
601,raafikaziz,Pedas gila sambal dia. Banjir weyyyyy peluhhhhh,2016-09-19T23:36:34.000Z
602,azamsuratem,Sekolah banjir tak tu? Maksud aku sekolah SMKA kat situ,2016-09-19T23:36:14.000Z
603,tatoogar6789,"Itu pinnya bener banget 'sudah teruji kasarnya, sudah terbukti gak becusnya' sejam hujan langsung banjir 😂😂😂 @Metro_TV",2016-09-19T23:34:39.000Z
604,NotSejeong96,@NOTYENE00 jangan yen banjir nantin:',2016-09-19T23:34:22.000Z
605,bantoro29,"Kompleks balaikota Jakarta banjir..
ALLAH SWT menjawab tantangan ahok yg meminta dikasih hujan lebat...untuk membuktikan banjir",2016-09-19T23:30:35.000Z
606,battle_for1,"@PRFMnews coba pemerintah kabupatennya gmn? Ada solusi tidak... udah masalah banjir, pembangunannya gmn tuh coba?",2016-09-19T23:30:11.000Z
607,jalusebelas,"Mitigasi dan Kesiapsiagaan Bencana Banjir dan Kebakaran, Rp81400, Sukoharjo: 
- Harga: Rp81400

- Kategori: S... https://t.co/0va3PJCl4b",2016-09-19T23:29:17.000Z
608,Sulli03659660,@vowuztal aku yg banjir Likes mu gpp kan ahahaha,2016-09-19T23:27:49.000Z
609,petajkt,@asraoktav1 Kena banjir? Aktifkan geolokasi. Laporkan ke @petajkt #banjir. Cek di: https://t.co/t5f2uXfbT4,2016-09-19T23:26:21.000Z
610,asraoktav1,Banjir masih belum teratasi di jakarta.. Kita berharap ada sosok pemimpin DKI kedepan mampu mengatasi ini..,2016-09-19T23:26:08.000Z
611,MAHENDRA_GNW,Jakarta Banjir...?sudah biasa... Jakarta Tanpa Ahok...?itu luar biasa.hehe,2016-09-19T23:24:31.000Z
612,bernamaradio,Kementerian Pendidikan buat persediaan rapi bg hadapi banjir jika berlaku semasa berlangsungnya 3 peperiksaan utama - DS @MahdzirKhalid,2016-09-19T23:21:54.000Z
613,PRFMnews,"Bripka Yono, polsek Dayeuhkolot : Genangan dan banjir tidak ada pagi ini https://t.co/gTbU49nqpH",2016-09-19T23:21:48.000Z
614,lena_mandi,https://t.co/IMME5Yl7A0 inilah 5 banjir teraneh didunia  #berita #news #xxx,2016-09-19T23:21:28.000Z
615,atoklehan,@awatifzubit area dkt dgn laut banjir.kwsn rumah tk banjir lg.tp depan hospital pon banjir.longkang penuh,2016-09-19T23:21:00.000Z
616,SuaraIslamOn,"Kantor Ahok Saja Kebanjiran, Bagaimana Bisa Urus Banjir Jakarta? https://t.co/aFhxrksvTM",2016-09-19T23:20:30.000Z
617,resnafirdaus,Dayeuh kolot banjir ga min ? @PRFMnews,2016-09-19T23:19:33.000Z
618,EstiAzka,@PRFMnews min mohon infonya apakah dayeuh kolot pagi ini ada banjir?,2016-09-19T23:17:55.000Z
619,febry_anggoro01,"Mblo, lagi banjir tuh, mari berbuat kebaikan, gendong gratis tante-tante yang lagi angkat rok misalnya :D",2016-09-19T23:17:38.000Z
620,raihanmahat,@faizahsukara @raihanmahat hahahaha. Baru banjir tadi 😂😂😂 💔💔💔,2016-09-19T23:17:10.000Z
621,faizahsukara,"@raihanmahat kau tunggu dua tiga tahun, kau ingat dua tiga bulan je hujan lebat smpi banjir mcm kat dapur kelmarin",2016-09-19T23:15:00.000Z
622,hkmishhrdn,"@tuanakhmal ermmmm bakar takde function , dalam kilang ade air , hurmmm banjir flood",2016-09-19T23:12:34.000Z
623,septiyannp,Curah Hujan Tinggi Rumah Warga di Kec Padaherang Kab Pangandaran Terendam Banjir - Pangandaran Mengaji https://t.co/vnVpGx47YI,2016-09-19T23:04:44.000Z
624,Arttep13,@babyhyejeong iyalahhh ujan muluk banjir ntar,2016-09-19T23:04:41.000Z
625,tiarakaniadewi1,Banjir lg uh bu bidan kalo udh gini rujuk pasien nya pake rakit biar greget tp jgn sampe lahir dirakit 😩😂😅 [pic] — https://t.co/kdyKEHj9YN,2016-09-19T22:56:38.000Z
626,mizz_nurifin,Train to Busan je x tengok lagiiiii...😢 yang dua lagi tu mmg banjir lah kalau tengok! 😭 https://t.co/jDD21h0456,2016-09-19T22:51:12.000Z
627,Ayu_Iko,Tumben Armada di halte kp rambutan kurang dr biasanya... Kena banjir?? @PT_TransJakarta  msh pagi lho ini,2016-09-19T22:50:53.000Z
628,radittyanto,Sekarang #banjir di Kampungku kurang lebih satu jam langsung surut https://t.co/OLaWmypXpk,2016-09-19T22:50:20.000Z
629,xmh_97,@hoshee96 lu nangis bikin banjir rumah,2016-09-19T22:50:11.000Z
630,harry_2070,"Daftar GRATIS, Banjir BONUS dan PENGHASILAN PASIF tiap bulan! https://t.co/K5jJHeOJnL #nomor1",2016-09-19T22:46:22.000Z
631,KodokJiyoung,[FOLLOW ACC 2 @KodokJiyoung mencoba mention banjir] ciusan dah kaga boongan,2016-09-19T22:40:30.000Z
632,edyaryanta,TV3 guna video 2007 lapor bantuan banjir BN di Sabah,2016-09-19T22:36:21.000Z
633,indrierahman,Ahhh iyaaaa...betul hihi =D eh tapi ngapahh masih banjir yak?kalian @temanahok buang sampah fotocopy 1jt ktp ke gorong2 ya?hayoo ngakuuuu,2016-09-19T22:35:35.000Z
634,bernamaradio,Paras air laut melepasi ban punca banjir kilat di Selangor - Exco,2016-09-19T22:30:17.000Z
635,afathngantuk,@mas_djono @indrajpiliang banjir ? harga masih tinggi kok,2016-09-19T22:28:51.000Z
636,eijaaa_,"Pagi ni bangun awai kit dari biasa sebab rumah masuk air
#banjir",2016-09-19T22:25:23.000Z
637,radittyanto,"Hujan deras jam 04:00-04:45 WIB mengakibatkan #banjir selutut orang dewasa di Kampung Sepuran, Kelurahan Sapugarut. https://t.co/KCPrgRLeQh",2016-09-19T22:25:20.000Z
638,jannaazman,Ya allah hujan lebat bangun pagi tengok da banjir😲😨,2016-09-19T22:24:55.000Z
639,NetJateng,"Banjir masih merendam sejumlah desa di wilayah Kabupaten Cilacap. #netjateng 

#banjir #cilacap https://t.co/rIx32KKqdy",2016-09-19T22:24:01.000Z
640,kuncoro402,"@jonru  halo bang' udh lihat jakarta blm, bantaran kali yg di jadiin rmh. Nti banjir abang nyalahin siapa lg.....",2016-09-19T22:21:30.000Z
641,eunhasshi,"@hanbinay DUHATIKU BANJIR OLEH CYNYAMU OPPA

ㅋㅋㅋㅋ g njs.",2016-09-19T22:17:40.000Z
642,Inovator57,"#Salam_hoki
Kami ada penemuan baru
Teknik Pengendalian Banjir
@temanAhok
@IndonesiaHoki 

https://t.co/eXOwCmCcAD https://t.co/woVgtYV2uV",2016-09-19T22:16:14.000Z
643,1911_an,"@temanAhok Inilah ""kambing hitam"" baru pnyebab banjir DKI. Haha..dasar gbernur tkg lempar kesalahan
#HaramPilihAhok https://t.co/VUflP3jIcz",2016-09-19T22:07:43.000Z
644,edyaryanta,"Alahai TV3! Banjir tahun 2014, tapi video tahun 2007",2016-09-19T22:06:12.000Z
645,twelvebot,"GLORY Kickboxing heavyweight champion Rico Verhoeven, Badr Hari Kartini di Depok Terendam Banjir: Hujan Deras, Sejumlah Wilayah",2016-09-19T21:58:42.000Z
646,Aktualdotcom,"BPBD Lebak #Siaga #Banjir dan #Longsor: ""Kami meningkatkan kewaspadaan sehubungan… https://t.co/w0ZzlMxGZ7 #aktual",2016-09-19T21:56:51.000Z
647,yeyenyenivers,BPBD Lebak Siaga Bencana Banjir dan Longsor https://t.co/LVf3O1o6Cl https://t.co/wvex5QWy1O,2016-09-19T21:56:09.000Z
648,man1_plg,@kemenagsumselok Ulang tahun TMC MANSAPA banjir ucapan https://t.co/p0hKBAsb0r,2016-09-19T21:54:09.000Z
649,mediaindonesia,"Tanah Longsor, Banjir Ancam Daerah https://t.co/y9SIQwC3Vm",2016-09-19T21:54:07.000Z
650,S__nesia,"Banjir itu bukan salah penataan kota, tapi karna jomblo yang selalu berdoa meminta hujan. -_-",2016-09-19T21:47:57.000Z
651,TMCPoldaMetro,"Posko pengaduan jalan rusak, lokasi banjir & Trotoar yg rendah akibat Pengaspalan yg berulang kali DPU Pemprov DKI Jakarta 021-3844444",2016-09-19T21:44:43.000Z
652,ISMKHB,@ISMLALICE apa apaan ini .banjir,2016-09-19T21:42:04.000Z
653,s_mulyatie,"Banyak yg bukan ahli pengairan bicara soal Banjir

Yg ada isinya cuma dagelan

INGAT: 5 thn yg lalu ke blkng istana gak pernah kebanjiran !!",2016-09-19T21:34:42.000Z
654,InfoHutan,"[Info Hutan] Hutan Rusak Karena Ulah Manusia, Inikah Penyebab Banjir di Desa ... - Surya… https://t.co/stW0lzqCGO",2016-09-19T21:28:45.000Z
655,_missdyla,Part jawab exam dalam banjir,2016-09-19T21:22:19.000Z
656,_missdyla,Confirm banjir💆 all those sir said comes true,2016-09-19T21:22:04.000Z
657,MarSerimenati,Tapi masalahnya... Bukankah jln kuala selangor banjir skrg ni. Macam mana mak aku nak lalu? Mak aq thu jalan k.selangor je.,2016-09-19T21:20:05.000Z
658,YNanain,https://t.co/s06wV6zpsC inilah 5 banjir teraneh didunia #news #berita,2016-09-19T21:19:37.000Z
659,exobaekekok,"gue #openfollow for rp ye,yg liat jan lupa retweet,dgn anda meretweet membantu menyelamatkan korban banjir bandang(?)",2016-09-19T21:09:07.000Z
660,Jabar_NET,JEMBATAN GANTUNG TERPUTUS AKIBAT RUSAK DITERJANG BANJIR. Saksikan selengkapnya di NET Jabar hari… https://t.co/N7xnkXMyuY,2016-09-19T21:07:51.000Z
661,Anvitria308,@ragyustastu nanti aku kabari selasa-jumat padet.  Sabtu semoga biso yo. Today?  Pantes di ig banjir photoshootny wuyon haha xD,2016-09-19T20:57:36.000Z
662,rudibrosidi,"Kantor Ahok Kebanjiran, Warga : Ini kan Kantor Gubernur

Sombongnya Tuhan ditantang, ternyata kantornya banjir... https://t.co/PCqShgPZwc",2016-09-19T20:39:15.000Z
663,EiyaDanial,"Api jangan dilawan dengan api, kelak ia terbakar diri sendiri. Air jangan dilawan dengan air, kelak ia menjadi banjir.",2016-09-19T20:38:24.000Z
664,Sandyhp17,"Diantara korban banjir,korban tanah longsor dan korban gunung meletus, cuma korban PHP yang nggak bisa dievakuasi :D",2016-09-19T20:36:40.000Z
665,kinasihrara,"&quot;Masa Kantor Gubernur Kebanjiran, Gimana Mau Ngurus Banjir di Rumah-rumah Warga?&quot;: https://t.co/9DTlhUZqsC #berita #jitunews",2016-09-19T20:35:27.000Z
666,regonggo,@dulatips @vierda mungkinkah dia akan ikut tenggelam bersama banjir,2016-09-19T20:15:06.000Z
667,loncin18,@vandawa_ @TPK_RI suka buru2 pengen liat nanti kalo gub baru apa bisa selsein banjir dgn cepat???? gk yakin,2016-09-19T19:56:11.000Z
668,ainurzahirah98,Memang banjir lagi la psis kali ni,2016-09-19T19:56:05.000Z
669,kayshaz_shaffa,"Maggi goreng, roti banjir 2 keping, teh tarik 2 gelas at 3.49am. Hehhhh",2016-09-19T19:49:04.000Z
670,JKT_Store,"Banjir Testi Dari konsumen nih salah satunya, mau lebih banyak cek favorite kita, Pin: 3126807F https://t.co/sYpslFyqim …",2016-09-19T19:48:42.000Z
671,Arif12P,"Dejan Antonic Banjir Kritik, Ini Kata Manajemen Persib https://t.co/SHLDEpeWIi  #bolaindo #news",2016-09-19T19:45:56.000Z
672,hikmatfashion,"Banjir Busana Muslim,... https://t.co/eyApGiYLal #Abaya, #Gamis",2016-09-19T19:40:25.000Z
673,delllana,jam jam ngantuk tapi ngga bisa tidur soalnya ide lagi banjir tida terkontrol jadinya nanggung,2016-09-19T19:33:05.000Z
674,infokaltim,"Balikpapan Dikepung Banjir, Jalan Protokol Kerap Lumpuh - Jawa Pos (Siaran Pers… https://t.co/WZ8TydhZAo #balikpapan",2016-09-19T19:31:21.000Z
675,infokaltim,Banjir Lumpur Akibat Pembukaan Lahan - Balikpapan Pos https://t.co/RQyweE9y8d #balikpapan,2016-09-19T19:31:20.000Z
676,AdiPPNSI,Bagian dapur Gubernur terendam sebetis. Ibu2 di Poliklinik gigi khawatir kulkas penyimpanan obat konslet krn banjir. https://t.co/scTQCdwbV6,2016-09-19T19:30:09.000Z
677,pujisyukur361,ingat rakyat sudah menangis menjerit kelaparan seluruh daerah manapun melebihi perang dunia banjir darah nyawa mati… https://t.co/5EhpxjNt52,2016-09-19T19:22:33.000Z
678,primusrlw,"Spt Petani Tebu pas lg tanam malah diresmikan 3 pabrik gula rafinasi bkn pabrik giling tebu,pas panen tebu.. dipasar banjir gula rafinasi..",2016-09-19T19:18:07.000Z
679,agustinofernand,Mo di urut tpi pepeknya dah banjir https://t.co/vkY5z5FLil,2016-09-19T19:17:48.000Z
680,lontaranews,"Banjir di Jakarta, Ahok Salahkan Lurah Setempat - https://t.co/mCP95hkxrT https://t.co/ZrdpeLqyf7",2016-09-19T19:17:30.000Z
681,Balitoday,"Dilanda Banjir, Warga Denpasar Keluhkan Saluran Irigasi - Jawa Pos… https://t.co/lK4GabkSjG #denpasar #balitoday",2016-09-19T19:16:55.000Z
